5000 1
10000 1
15000 2
20000 2
25000 3
30000 4
35000 4
40000 5
45000 6
50000 6
60000 9
70000 10
80000 11
90000 12
100000 13
120000 18
140000 19
160000 20
180000 24
200000 26
220000 30
240000 34
260000 36
280000 42
300000 43
