1000 1
2000 2
3000 4
4000 5
5000 7
6000 11
7000 14
8000 19
9000 25
10000 29
11000 36
12000 41
13000 48
14000 54
15000 64
16000 71
17000 82
18000 92
19000 103
20000 114
22000 137
24000 162
26000 194
28000 219
30000 251
