5000 0
10000 1
15000 2
20000 3
25000 3
30000 3
35000 4
40000 5
45000 6
50000 7
60000 7
70000 9
80000 11
90000 12
100000 15
120000 15
140000 18
160000 20
180000 24
200000 27
220000 27
240000 33
260000 34
280000 37
300000 38
