
10000 3e-06

20000 7e-06

30000 8e-06

40000 1.3e-05

50000 1.8e-05

60000 2e-05

70000 2.9e-05

80000 2.8e-05

90000 2.6e-05

100000 2.9e-05

110000 3.8e-05

120000 3.5e-05

130000 5.8e-05

140000 7.4e-05

150000 5.7e-05

160000 4.5e-05

170000 5.6e-05

180000 7.6e-05

190000 5.9e-05

200000 5.9e-05

210000 7.1e-05

220000 8e-05

230000 8.8e-05

240000 9.4e-05

250000 7.5e-05

260000 0.000135

270000 7.9e-05

280000 0.000115

290000 0.000105

300000 9.2e-05

310000 8.7e-05

320000 9.5e-05

330000 0.000129

340000 0.00013

350000 0.000116

360000 0.000133

370000 0.000233

380000 0.000144

390000 0.00017

400000 0.000142

410000 0.000258

420000 0.000143

430000 0.000149

440000 0.000187

450000 0.000187

460000 0.000192

470000 0.000147

480000 0.000371

490000 0.00019

500000 0.000204

510000 0.000177

520000 0.000244

530000 0.000565

540000 0.000213

550000 0.000223

560000 0.000219

570000 0.000208

580000 0.000366

590000 0.00036

600000 0.000221

610000 0.000217

620000 0.000198

630000 0.000206

640000 0.000251

650000 0.000241

660000 0.000212

670000 0.000272

680000 0.000345

690000 0.000252

700000 0.000235

710000 0.000252

720000 0.000252

730000 0.000388

740000 0.000264

750000 0.000308

760000 0.000328

770000 0.000321

780000 0.000254

790000 0.00028

800000 0.000261

810000 0.000259

820000 0.000355

830000 0.000297

840000 0.000424

850000 0.00043

860000 0.000306

870000 0.000304

880000 0.000475

890000 0.000315

900000 0.000315

910000 0.000301

920000 0.00042

930000 0.000322

940000 0.000369

950000 0.000338

960000 0.000386

970000 0.00036

980000 0.000507

990000 0.000367

1000000 0.000472

1010000 0.00052

1020000 0.000519

1030000 0.000562

1040000 0.000399

1050000 0.000454

1060000 0.000407

1070000 0.000409

1080000 0.000551

1090000 0.000551

1100000 0.000578

1110000 0.000545

1120000 0.00099

1130000 0.000517

1140000 0.000484

1150000 0.000636

1160000 0.000464

1170000 0.000631

1180000 0.000464

1190000 0.000465

1200000 0.000525

1210000 0.000464

1220000 0.000435

1230000 0.000799

1240000 0.000471

1250000 0.000458

1260000 0.000455

1270000 0.000487

1280000 0.00058

1290000 0.000631

1300000 0.000708

1310000 0.000572

1320000 0.000539

1330000 0.000592

1340000 0.000607

1350000 0.00048

1360000 0.000485

1370000 0.000627

1380000 0.000527

1390000 0.000483

1400000 0.00048

1410000 0.000462

1420000 0.000782

1430000 0.00057

1440000 0.000577

1450000 0.000536

1460000 0.000499

1470000 0.000679

1480000 0.000571

1490000 0.000522

1500000 0.000543

1510000 0.00063

1520000 0.00053

1530000 0.000692

1540000 0.000593

1550000 0.000551

1560000 0.000703

1570000 0.000819

1580000 0.000606

1590000 0.000884

1600000 0.000656

1610000 0.0007

1620000 0.000821

1630000 0.000586

1640000 0.000872

1650000 0.000687

1660000 0.000566

1670000 0.001037

1680000 0.000804

1690000 0.000662

1700000 0.000866

1710000 0.000946

1720000 0.000856

1730000 0.000665

1740000 0.000658

1750000 0.000829

1760000 0.000879

1770000 0.000655

1780000 0.000883

1790000 0.000613

1800000 0.00077

1810000 0.000687

1820000 0.001181

1830000 0.000758

1840000 0.000853

1850000 0.000912

1860000 0.000851

1870000 0.000736

1880000 0.000762

1890000 0.000759

1900000 0.000691

1910000 0.000777

1920000 0.000722

1930000 0.000743

1940000 0.000714

1950000 0.000699

1960000 0.000968

1970000 0.000748

1980000 0.000784

1990000 0.000706

2000000 0.0007

2010000 0.000739

2020000 0.00073

2030000 0.000802

2040000 0.000746

2050000 0.000791

2060000 0.00079

2070000 0.001035

2080000 0.000979

2090000 0.000904

2100000 0.000854

2110000 0.000859

2120000 0.000863

2130000 0.000826

2140000 0.001024

2150000 0.00107

2160000 0.000867

2170000 0.000804

2180000 0.000829

2190000 0.000876

2200000 0.001149

2210000 0.000823

2220000 0.000996

2230000 0.000981

2240000 0.000815

2250000 0.000833

2260000 0.000793

2270000 0.000907

2280000 0.000987

2290000 0.001056

2300000 0.00096

2310000 0.00113

2320000 0.001439

2330000 0.001671

2340000 0.001152

2350000 0.001314

2360000 0.001219

2370000 0.001356

2380000 0.001451

2390000 0.002367

2400000 0.003555

2410000 0.001231

2420000 0.001222

2430000 0.000924

2440000 0.000952

2450000 0.001047

2460000 0.00102

2470000 0.000855

2480000 0.001002

2490000 0.001209

2500000 0.000915

2510000 0.000878

2520000 0.001237

2530000 0.001017

2540000 0.001357

2550000 0.001361

2560000 0.00107

2570000 0.000939

2580000 0.001446

2590000 0.000888

2600000 0.000882

2610000 0.001262

2620000 0.001042

2630000 0.001018

2640000 0.001067

2650000 0.001024

2660000 0.000949

2670000 0.000924

2680000 0.000919

2690000 0.000921

2700000 0.00106

2710000 0.000905

2720000 0.001038

2730000 0.001539

2740000 0.005933

2750000 0.000966

2760000 0.001013

2770000 0.001388

2780000 0.000944

2790000 0.000892

2800000 0.001013

2810000 0.001046

2820000 0.00094

2830000 0.00093

2840000 0.000971

2850000 0.001343

2860000 0.000949

2870000 0.001077

2880000 0.001139

2890000 0.001158

2900000 0.001061

2910000 0.001125

2920000 0.001133

2930000 0.001113

2940000 0.001366

2950000 0.001595

2960000 0.001209

2970000 0.001175

2980000 0.001218

2990000 0.001191

3000000 0.00102

3010000 0.001048

3020000 0.00173

3030000 0.001228

3040000 0.00145

3050000 0.001173

3060000 0.001401

3070000 0.005246

3080000 0.001376

3090000 0.001314

3100000 0.001308

3110000 0.001256
