5	1e-06
10	6e-06
15	2e-06
20	2e-06
25	3e-06
30	4e-06
35	5e-06
40	6e-06
45	6e-06
50	8e-06
55	8e-06
60	1e-05
65	1.1e-05
70	1.2e-05
75	1.2e-05
80	1.5e-05
85	1.5e-05
90	1.9e-05
95	2.9e-05
100	2e-05
105	0.002265
110	9.3e-05
115	3.3e-05
120	2.3e-05
125	3.2e-05
130	3.1e-05
135	3.4e-05
140	3.4e-05
145	3.8e-05
150	4.3e-05
155	9.4e-05
160	5e-05
165	9.9e-05
170	5.1e-05
175	5.3e-05
180	0.000154
185	5.6e-05
190	5.8e-05
195	0.000152
200	7.1e-05
205	6.7e-05
210	7.3e-05
215	7.6e-05
220	0.000157
225	7.9e-05
230	8.3e-05
235	9.2e-05
240	9.2e-05
245	9.2e-05
250	9.7e-05
255	0.0001
260	0.000108
265	0.000102
270	0.000119
275	0.00012
280	0.00014
285	0.000122
290	0.000128
295	0.000142
300	0.000144
305	0.000228
310	0.000142
315	0.000318
320	0.000178
325	0.000162
330	0.000166
335	0.000277
340	0.00017
345	0.000265
350	0.000265
355	0.00029
360	0.000195
365	0.0002
370	0.000199
375	0.000211
380	0.000217
385	0.000221
390	0.000397
395	0.000228
400	0.000339
405	0.000286
410	0.000245
415	0.000689
420	0.000237
425	0.000257
430	0.000434
435	0.000263
440	0.000267
445	0.000404
450	0.000859
455	0.000284
460	0.000692
465	0.000295
470	0.000649
475	0.000816
480	0.000325
485	0.000719
490	0.000419
495	0.000337
500	0.000838
505	0.000361
510	0.00056
515	0.000379
520	0.000406
525	0.000366
530	0.000569
535	0.000383
540	0.000415
545	0.000501
550	0.000442
555	0.0004
560	0.000489
565	0.000529
570	0.000827
575	0.00072
580	0.000586
585	0.00044
590	0.000556
595	0.000604
600	0.000472
605	0.000514
610	0.000676
615	0.000491
620	0.000511
625	0.000518
630	0.000747
635	0.000543
640	0.000547
645	0.000547
650	0.000573
655	0.001256
660	0.005638
665	0.00096
670	0.00075
675	0.000648
680	0.00066
685	0.001286
690	0.000872
695	0.001727
700	0.001156
705	0.000685
710	0.000868
715	0.000717
720	0.000724
725	0.00118
730	0.000857
735	0.001189
740	0.000962
745	0.001016
750	0.000924
755	0.000958
760	0.001054
765	0.000895
770	0.000992
775	0.001084
780	0.001086
785	0.000962
790	0.001179
795	0.001685
800	0.000892
805	0.001149
810	0.000933
815	0.000999
820	0.001391
825	0.000901
830	0.001129
835	0.001142
840	0.000995
845	0.001153
850	0.001159
855	0.002214
860	0.00111
865	0.001026
870	0.009641
875	0.002224
880	0.00269
885	0.001795
890	0.001074
895	0.001296
900	0.001411
905	0.001602
910	0.001311
915	0.001292
920	0.001343
925	0.001362
930	0.002069
935	0.001307
940	0.001197
945	0.001538
950	0.001473
955	0.001297
960	0.001415
965	0.001343
970	0.001255
975	0.001461
980	0.001446
985	0.002713
990	0.001458
995	0.001672
1000	0.001457
