5	1e-06
10	1e-06
15	2e-06
20	3e-06
25	3e-06
30	3e-06
35	4e-06
40	6e-06
45	6e-06
50	1e-05
55	8e-06
60	1e-05
65	1e-05
70	1.2e-05
75	1.3e-05
80	1.5e-05
85	1.6e-05
90	1.7e-05
95	2.1e-05
100	2.2e-05
105	2.4e-05
110	2.6e-05
115	2.8e-05
120	0.000102
125	3.4e-05
130	3.4e-05
135	5.4e-05
140	0.000149
145	4.1e-05
150	4.8e-05
155	4.5e-05
160	6.7e-05
165	0.000111
170	6.3e-05
175	5.8e-05
180	6.2e-05
185	6.4e-05
190	6.7e-05
195	0.000136
200	7.5e-05
205	7.6e-05
210	8.2e-05
215	0.000135
220	8.9e-05
225	0.000301
230	9.5e-05
235	0.0001
240	0.000305
245	0.000108
250	0.000324
255	0.000178
260	0.000128
265	0.000123
270	0.00013
275	0.000133
280	0.000137
285	0.0002
290	0.000149
295	0.000153
300	0.000243
305	0.000309
310	0.000165
315	0.000171
320	0.000261
325	0.000326
330	0.000197
335	0.000336
340	0.000196
345	0.000314
350	0.000209
355	0.000216
360	0.000338
365	0.000421
370	0.000741
375	0.000435
380	0.000797
385	0.001055
390	0.00041
395	0.000269
400	0.000464
405	0.000278
410	0.000314
415	0.00029
420	0.000297
425	0.000304
430	0.000313
435	0.000414
440	0.000661
445	0.000617
450	0.000449
455	0.000459
460	0.000622
465	0.000561
470	0.023425
475	0.000378
480	0.000386
485	0.000464
490	0.001115
495	0.00049
500	0.000615
505	0.000603
510	0.00071
515	0.000544
520	0.001809
525	0.000476
530	0.000466
535	0.000486
540	0.000723
545	0.00063
550	0.000613
555	0.00091
560	0.001756
565	0.000533
570	0.000589
575	0.000663
580	0.00071
585	0.001151
590	0.003377
595	0.000582
600	0.000988
605	0.000609
610	0.000574
615	0.000689
620	0.000652
625	0.00132
630	0.000661
635	0.000965
640	0.001011
645	0.000822
650	0.000948
655	0.000764
660	0.000721
665	0.001009
670	0.000792
675	0.000992
680	0.001384
685	0.002093
690	0.001014
695	0.000865
700	0.000839
705	0.002286
710	0.000922
715	0.00098
720	0.001382
725	0.001287
730	0.000935
735	0.000953
740	0.001072
745	0.001006
750	0.001041
755	0.002357
760	0.000946
765	0.000981
770	0.001099
775	0.001249
780	0.001227
785	0.004776
790	0.034313
795	0.001174
800	0.001047
805	0.001749
810	0.001072
815	0.001097
820	0.0012
825	0.001439
830	0.001328
835	0.003153
840	0.002555
845	0.001489
850	0.001337
855	0.002018
860	0.002558
865	0.003637
870	0.004617
875	0.001485
880	0.001373
885	0.001518
890	0.001932
895	0.001491
900	0.001543
905	0.001595
910	0.002209
915	0.001363
920	0.001424
925	0.001546
930	0.003816
935	0.001686
940	0.001685
945	0.00161
950	0.001809
955	0.001779
960	0.001545
965	0.001491
970	0.006611
975	0.001626
980	0.001575
985	0.001609
990	0.005559
995	0.001863
1000	0.002013
